Index,MC,Sensor,Type,Step,Parameter,SubCh,Partition,FieldName,Register,Field,Name
450,M4,VT,DATA,x,ULVTNVT,A,2,adcout,ddrd_n0_dll_csr,M4_A_2_x_DATA_ULVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
451,M4,VT,DATA,x,SVTPVT,A,2,adcout,ddrd_n0_dll_csr,M4_A_2_x_DATA_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
452,M4,VT,DATA,x,SVTNVT,A,2,adcout,ddrd_n0_dll_csr,M4_A_2_x_DATA_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
453,M4,VT,DATA,x,LVTPVT,A,2,adcout,ddrd_n0_dll_csr,M4_A_2_x_DATA_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
454,M4,VT,DATA,x,LVTNVT,A,2,adcout,ddrd_n0_dll_csr,M4_A_2_x_DATA_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
455,M4,VT,DATA,x,VSS,B,2,adcout,ddrd_n0_dll_csr,M4_B_2_x_DATA_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
456,M4,VT,DATA,x,ULVTPVT,B,2,adcout,ddrd_n0_dll_csr,M4_B_2_x_DATA_ULVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
457,M4,VT,DATA,x,ULVTNVT,B,2,adcout,ddrd_n0_dll_csr,M4_B_2_x_DATA_ULVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
458,M4,VT,DATA,x,SVTPVT,B,2,adcout,ddrd_n0_dll_csr,M4_B_2_x_DATA_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
459,M4,VT,DATA,x,SVTNVT,B,2,adcout,ddrd_n0_dll_csr,M4_B_2_x_DATA_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
460,M4,VT,DATA,x,LVTPVT,B,2,adcout,ddrd_n0_dll_csr,M4_B_2_x_DATA_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
461,M4,VT,DATA,x,LVTNVT,B,2,adcout,ddrd_n0_dll_csr,M4_B_2_x_DATA_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
462,M4,VT,DATA,x,VSS,A,3,adcout,ddrd_n0_dll_csr,M4_A_3_x_DATA_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
463,M4,VT,DATA,x,ULVTPVT,A,3,adcout,ddrd_n0_dll_csr,M4_A_3_x_DATA_ULVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
464,M4,VT,DATA,x,ULVTNVT,A,3,adcout,ddrd_n0_dll_csr,M4_A_3_x_DATA_ULVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
465,M4,VT,DATA,x,SVTPVT,A,3,adcout,ddrd_n0_dll_csr,M4_A_3_x_DATA_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
466,M4,VT,DATA,x,SVTNVT,A,3,adcout,ddrd_n0_dll_csr,M4_A_3_x_DATA_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
467,M4,VT,DATA,x,LVTPVT,A,3,adcout,ddrd_n0_dll_csr,M4_A_3_x_DATA_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
468,M4,VT,DATA,x,LVTNVT,A,3,adcout,ddrd_n0_dll_csr,M4_A_3_x_DATA_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
469,M4,VT,DATA,x,VSS,B,3,adcout,ddrd_n0_dll_csr,M4_B_3_x_DATA_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
470,M4,VT,DATA,x,ULVTPVT,B,3,adcout,ddrd_n0_dll_csr,M4_B_3_x_DATA_ULVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
471,M4,VT,DATA,x,ULVTNVT,B,3,adcout,ddrd_n0_dll_csr,M4_B_3_x_DATA_ULVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
472,M4,VT,DATA,x,SVTPVT,B,3,adcout,ddrd_n0_dll_csr,M4_B_3_x_DATA_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
473,M4,VT,DATA,x,SVTNVT,B,3,adcout,ddrd_n0_dll_csr,M4_B_3_x_DATA_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
474,M4,VT,DATA,x,LVTPVT,B,3,adcout,ddrd_n0_dll_csr,M4_B_3_x_DATA_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
475,M4,VT,DATA,x,LVTNVT,B,3,adcout,ddrd_n0_dll_csr,M4_B_3_x_DATA_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
476,M4,VT,DATA,x,VSS,A,4,adcout,ddrd_n0_dll_csr,M4_A_4_x_DATA_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
477,M4,VT,DATA,x,ULVTPVT,A,4,adcout,ddrd_n0_dll_csr,M4_A_4_x_DATA_ULVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
478,M4,VT,DATA,x,ULVTNVT,A,4,adcout,ddrd_n0_dll_csr,M4_A_4_x_DATA_ULVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
479,M4,VT,DATA,x,SVTPVT,A,4,adcout,ddrd_n0_dll_csr,M4_A_4_x_DATA_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
480,M4,VT,DATA,x,SVTNVT,A,4,adcout,ddrd_n0_dll_csr,M4_A_4_x_DATA_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
481,M4,VT,DATA,x,LVTPVT,A,4,adcout,ddrd_n0_dll_csr,M4_A_4_x_DATA_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
482,M4,VT,DATA,x,LVTNVT,A,4,adcout,ddrd_n0_dll_csr,M4_A_4_x_DATA_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
483,M4,VT,DATA,x,VSS,B,4,adcout,ddrd_n0_dll_csr,M4_B_4_x_DATA_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
484,M4,VT,DATA,x,ULVTPVT,B,4,adcout,ddrd_n0_dll_csr,M4_B_4_x_DATA_ULVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
485,M4,VT,DATA,x,ULVTNVT,B,4,adcout,ddrd_n0_dll_csr,M4_B_4_x_DATA_ULVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
486,M4,VT,DATA,x,SVTPVT,B,4,adcout,ddrd_n0_dll_csr,M4_B_4_x_DATA_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
487,M4,VT,DATA,x,SVTNVT,B,4,adcout,ddrd_n0_dll_csr,M4_B_4_x_DATA_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
488,M4,VT,DATA,x,LVTPVT,B,4,adcout,ddrd_n0_dll_csr,M4_B_4_x_DATA_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
489,M4,VT,DATA,x,LVTNVT,B,4,adcout,ddrd_n0_dll_csr,M4_B_4_x_DATA_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
490,M5,VT,DATA,x,VSS,A,0,adcout,ddrd_n0_dll_csr,M5_A_0_x_DATA_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
491,M5,VT,CC,x,VSS,A,x,adcout,ddrcc_dll_csr,M5_A_x_x_CC_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
492,M5,VT,CLK,x,VSS,x,x,adcout,ddrclk_dll_csr,M5_x_x_x_CLK_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
493,M5,VT,COMP,x,VSS,x,x,adcout,ddrcomp_adc_csr,M5_x_x_x_COMP_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
494,M5,VT,DATA,x,ULVTPVT,A,0,adcout,ddrd_n0_dll_csr,M5_A_0_x_DATA_ULVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
495,M5,VT,CC,x,ULVTPVT,A,x,adcout,ddrcc_dll_csr,M5_A_x_x_CC_ULVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
496,M5,VT,CLK,x,ULVTPVT,x,x,adcout,ddrclk_dll_csr,M5_x_x_x_CLK_ULVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
497,M5,VT,COMP,x,ULVTPVT,x,x,adcout,ddrcomp_adc_csr,M5_x_x_x_COMP_ULVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
498,M5,VT,DATA,x,ULVTNVT,A,0,adcout,ddrd_n0_dll_csr,M5_A_0_x_DATA_ULVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
499,M5,VT,CC,x,ULVTNVT,A,x,adcout,ddrcc_dll_csr,M5_A_x_x_CC_ULVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
500,M5,VT,CLK,x,ULVTNVT,x,x,adcout,ddrclk_dll_csr,M5_x_x_x_CLK_ULVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
501,M5,VT,COMP,x,ULVTNVT,x,x,adcout,ddrcomp_adc_csr,M5_x_x_x_COMP_ULVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
502,M5,VT,DATA,x,SVTPVT,A,0,adcout,ddrd_n0_dll_csr,M5_A_0_x_DATA_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
503,M5,VT,CC,x,SVTPVT,A,x,adcout,ddrcc_dll_csr,M5_A_x_x_CC_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
504,M5,VT,CLK,x,SVTPVT,x,x,adcout,ddrclk_dll_csr,M5_x_x_x_CLK_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
505,M5,VT,COMP,x,SVTPVT,x,x,adcout,ddrcomp_adc_csr,M5_x_x_x_COMP_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
506,M5,VT,DATA,x,SVTNVT,A,0,adcout,ddrd_n0_dll_csr,M5_A_0_x_DATA_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
507,M5,VT,CC,x,SVTNVT,A,x,adcout,ddrcc_dll_csr,M5_A_x_x_CC_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
508,M5,VT,CLK,x,SVTNVT,x,x,adcout,ddrclk_dll_csr,M5_x_x_x_CLK_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
509,M5,VT,COMP,x,SVTNVT,x,x,adcout,ddrcomp_adc_csr,M5_x_x_x_COMP_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
510,M5,VT,DATA,x,LVTPVT,A,0,adcout,ddrd_n0_dll_csr,M5_A_0_x_DATA_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
511,M5,VT,CC,x,LVTPVT,A,x,adcout,ddrcc_dll_csr,M5_A_x_x_CC_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
512,M5,VT,CLK,x,LVTPVT,x,x,adcout,ddrclk_dll_csr,M5_x_x_x_CLK_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
513,M5,VT,COMP,x,LVTPVT,x,x,adcout,ddrcomp_adc_csr,M5_x_x_x_COMP_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
514,M5,VT,DATA,x,LVTNVT,A,0,adcout,ddrd_n0_dll_csr,M5_A_0_x_DATA_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
515,M5,VT,CC,x,LVTNVT,A,x,adcout,ddrcc_dll_csr,M5_A_x_x_CC_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
516,M5,VT,CLK,x,LVTNVT,x,x,adcout,ddrclk_dll_csr,M5_x_x_x_CLK_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
517,M5,VT,COMP,x,LVTNVT,x,x,adcout,ddrcomp_adc_csr,M5_x_x_x_COMP_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
518,M5,VT,DATA,x,VSS,B,0,adcout,ddrd_n0_dll_csr,M5_B_0_x_DATA_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
519,M5,VT,CC,x,VSS,B,x,adcout,ddrcc_dll_csr,M5_B_x_x_CC_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
520,M5,VT,DATA,x,ULVTPVT,B,0,adcout,ddrd_n0_dll_csr,M5_B_0_x_DATA_ULVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
521,M5,VT,CC,x,ULVTPVT,B,x,adcout,ddrcc_dll_csr,M5_B_x_x_CC_ULVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
522,M5,VT,DATA,x,ULVTNVT,B,0,adcout,ddrd_n0_dll_csr,M5_B_0_x_DATA_ULVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
523,M5,VT,CC,x,ULVTNVT,B,x,adcout,ddrcc_dll_csr,M5_B_x_x_CC_ULVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
524,M5,VT,DATA,x,SVTPVT,B,0,adcout,ddrd_n0_dll_csr,M5_B_0_x_DATA_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
525,M5,VT,CC,x,SVTPVT,B,x,adcout,ddrcc_dll_csr,M5_B_x_x_CC_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
526,M5,VT,DATA,x,SVTNVT,B,0,adcout,ddrd_n0_dll_csr,M5_B_0_x_DATA_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
527,M5,VT,CC,x,SVTNVT,B,x,adcout,ddrcc_dll_csr,M5_B_x_x_CC_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
528,M5,VT,DATA,x,LVTPVT,B,0,adcout,ddrd_n0_dll_csr,M5_B_0_x_DATA_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
529,M5,VT,CC,x,LVTPVT,B,x,adcout,ddrcc_dll_csr,M5_B_x_x_CC_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
530,M5,VT,DATA,x,LVTNVT,B,0,adcout,ddrd_n0_dll_csr,M5_B_0_x_DATA_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
531,M5,VT,CC,x,LVTNVT,B,x,adcout,ddrcc_dll_csr,M5_B_x_x_CC_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
532,M5,VT,DATA,x,VSS,A,1,adcout,ddrd_n0_dll_csr,M5_A_1_x_DATA_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
533,M5,VT,DATA,x,ULVTPVT,A,1,adcout,ddrd_n0_dll_csr,M5_A_1_x_DATA_ULVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
534,M5,VT,DATA,x,ULVTNVT,A,1,adcout,ddrd_n0_dll_csr,M5_A_1_x_DATA_ULVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
535,M5,VT,DATA,x,SVTPVT,A,1,adcout,ddrd_n0_dll_csr,M5_A_1_x_DATA_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
536,M5,VT,DATA,x,SVTNVT,A,1,adcout,ddrd_n0_dll_csr,M5_A_1_x_DATA_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
537,M5,VT,DATA,x,LVTPVT,A,1,adcout,ddrd_n0_dll_csr,M5_A_1_x_DATA_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
538,M5,VT,DATA,x,LVTNVT,A,1,adcout,ddrd_n0_dll_csr,M5_A_1_x_DATA_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
539,M5,VT,DATA,x,VSS,B,1,adcout,ddrd_n0_dll_csr,M5_B_1_x_DATA_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
540,M5,VT,DATA,x,ULVTPVT,B,1,adcout,ddrd_n0_dll_csr,M5_B_1_x_DATA_ULVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
541,M5,VT,DATA,x,ULVTNVT,B,1,adcout,ddrd_n0_dll_csr,M5_B_1_x_DATA_ULVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
542,M5,VT,DATA,x,SVTPVT,B,1,adcout,ddrd_n0_dll_csr,M5_B_1_x_DATA_SVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
543,M5,VT,DATA,x,SVTNVT,B,1,adcout,ddrd_n0_dll_csr,M5_B_1_x_DATA_SVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
544,M5,VT,DATA,x,LVTPVT,B,1,adcout,ddrd_n0_dll_csr,M5_B_1_x_DATA_LVTPVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
545,M5,VT,DATA,x,LVTNVT,B,1,adcout,ddrd_n0_dll_csr,M5_B_1_x_DATA_LVTNVT,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
546,M5,VT,DATA,x,VSS,A,2,adcout,ddrd_n0_dll_csr,M5_A_2_x_DATA_VSS,MIO_DDR::HVMADC_DDR_SMARTCTV_K_PREHVQK_TAP_FIXDIG_NOM_F1_RATIO1_MCR_CHECK_TRIMMING_VT_APM
