Index,MC,TYPE,SubChannel,Partition,Nibble,Bit,Offset,FieldName,Register,Field,Name,Name_Index,combined_string
7485,M7,DATA,B,2,1,3,x,Sum180OffsetTune,ddrd_n1_rxdq_ctl2_bit[3],M7_B_2_1_3_x_Sum180OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7485,&---M7---DATA---B---2---1---3---x---Sum180OffsetTune---ddrd_n1_rxdq_ctl2_bit[3]---M7_B_2_1_3_x_Sum180OffsetTune
7486,M7,DATA,B,2,1,3,x,Sum270OffsetTune,ddrd_n1_rxdq_ctl2_bit[3],M7_B_2_1_3_x_Sum270OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7486,&---M7---DATA---B---2---1---3---x---Sum270OffsetTune---ddrd_n1_rxdq_ctl2_bit[3]---M7_B_2_1_3_x_Sum270OffsetTune
7487,M7,DATA,B,2,1,3,x,Sum90OffsetTune,ddrd_n1_rxdq_ctl2_bit[3],M7_B_2_1_3_x_Sum90OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7487,&---M7---DATA---B---2---1---3---x---Sum90OffsetTune---ddrd_n1_rxdq_ctl2_bit[3]---M7_B_2_1_3_x_Sum90OffsetTune
7488,M7,DATA,B,3,0,0,x,Sum_rshunt,ddrd_n0_rxdq_ctl2_bit[0],M7_B_3_0_0_x_SumRshunt,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7488,&---M7---DATA---B---3---0---0---x---Sum_rshunt---ddrd_n0_rxdq_ctl2_bit[0]---M7_B_3_0_0_x_SumRshunt
7489,M7,DATA,B,3,0,0,x,Rdac_preampVoutcm,ddrd_n0_rxdq_ctl2_bit[0],M7_B_3_0_0_x_RdacPreampVoutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7489,&---M7---DATA---B---3---0---0---x---Rdac_preampVoutcm---ddrd_n0_rxdq_ctl2_bit[0]---M7_B_3_0_0_x_RdacPreampVoutcm
7490,M7,DATA,B,3,0,0,x,preamp_rshunt,ddrd_n0_rxdq_ctl2_bit[0],M7_B_3_0_0_x_PreampRshunt,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7490,&---M7---DATA---B---3---0---0---x---preamp_rshunt---ddrd_n0_rxdq_ctl2_bit[0]---M7_B_3_0_0_x_PreampRshunt
7491,M7,DATA,B,3,0,0,x,RdacSum0Voutcm,ddrd_n0_rxdq_ctl2_bit[0],M7_B_3_0_0_x_RdacSum0Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7491,&---M7---DATA---B---3---0---0---x---RdacSum0Voutcm---ddrd_n0_rxdq_ctl2_bit[0]---M7_B_3_0_0_x_RdacSum0Voutcm
7492,M7,DATA,B,3,0,0,x,RdacSum180Voutcm,ddrd_n0_rxdq_ctl2_bit[0],M7_B_3_0_0_x_RdacSum180Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7492,&---M7---DATA---B---3---0---0---x---RdacSum180Voutcm---ddrd_n0_rxdq_ctl2_bit[0]---M7_B_3_0_0_x_RdacSum180Voutcm
7493,M7,DATA,B,3,0,0,x,RdacSum270Voutcm,ddrd_n0_rxdq_ctl2_bit[0],M7_B_3_0_0_x_RdacSum270Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7493,&---M7---DATA---B---3---0---0---x---RdacSum270Voutcm---ddrd_n0_rxdq_ctl2_bit[0]---M7_B_3_0_0_x_RdacSum270Voutcm
7494,M7,DATA,B,3,0,0,x,RdacSum90Voutcm,ddrd_n0_rxdq_ctl2_bit[0],M7_B_3_0_0_x_RdacSum90Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7494,&---M7---DATA---B---3---0---0---x---RdacSum90Voutcm---ddrd_n0_rxdq_ctl2_bit[0]---M7_B_3_0_0_x_RdacSum90Voutcm
7495,M7,DATA,B,3,0,0,x,vref_ctl,ddrd_n0_rxdq_ctl2_bit[0],M7_B_3_0_0_x_VrefCtl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7495,&---M7---DATA---B---3---0---0---x---vref_ctl---ddrd_n0_rxdq_ctl2_bit[0]---M7_B_3_0_0_x_VrefCtl
7496,M7,DATA,B,3,0,0,x,Sum0OffsetTune,ddrd_n0_rxdq_ctl2_bit[0],M7_B_3_0_0_x_Sum0OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7496,&---M7---DATA---B---3---0---0---x---Sum0OffsetTune---ddrd_n0_rxdq_ctl2_bit[0]---M7_B_3_0_0_x_Sum0OffsetTune
7497,M7,DATA,B,3,0,0,x,Sum180OffsetTune,ddrd_n0_rxdq_ctl2_bit[0],M7_B_3_0_0_x_Sum180OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7497,&---M7---DATA---B---3---0---0---x---Sum180OffsetTune---ddrd_n0_rxdq_ctl2_bit[0]---M7_B_3_0_0_x_Sum180OffsetTune
7498,M7,DATA,B,3,0,0,x,Sum270OffsetTune,ddrd_n0_rxdq_ctl2_bit[0],M7_B_3_0_0_x_Sum270OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7498,&---M7---DATA---B---3---0---0---x---Sum270OffsetTune---ddrd_n0_rxdq_ctl2_bit[0]---M7_B_3_0_0_x_Sum270OffsetTune
7499,M7,DATA,B,3,0,0,x,Sum90OffsetTune,ddrd_n0_rxdq_ctl2_bit[0],M7_B_3_0_0_x_Sum90OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7499,&---M7---DATA---B---3---0---0---x---Sum90OffsetTune---ddrd_n0_rxdq_ctl2_bit[0]---M7_B_3_0_0_x_Sum90OffsetTune
7500,M7,DATA,B,3,0,1,x,Sum_rshunt,ddrd_n0_rxdq_ctl2_bit[1],M7_B_3_0_1_x_SumRshunt,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7500,&---M7---DATA---B---3---0---1---x---Sum_rshunt---ddrd_n0_rxdq_ctl2_bit[1]---M7_B_3_0_1_x_SumRshunt
7501,M7,DATA,B,3,0,1,x,Rdac_preampVoutcm,ddrd_n0_rxdq_ctl2_bit[1],M7_B_3_0_1_x_RdacPreampVoutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7501,&---M7---DATA---B---3---0---1---x---Rdac_preampVoutcm---ddrd_n0_rxdq_ctl2_bit[1]---M7_B_3_0_1_x_RdacPreampVoutcm
7502,M7,DATA,B,3,0,1,x,preamp_rshunt,ddrd_n0_rxdq_ctl2_bit[1],M7_B_3_0_1_x_PreampRshunt,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7502,&---M7---DATA---B---3---0---1---x---preamp_rshunt---ddrd_n0_rxdq_ctl2_bit[1]---M7_B_3_0_1_x_PreampRshunt
7503,M7,DATA,B,3,0,1,x,RdacSum0Voutcm,ddrd_n0_rxdq_ctl2_bit[1],M7_B_3_0_1_x_RdacSum0Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7503,&---M7---DATA---B---3---0---1---x---RdacSum0Voutcm---ddrd_n0_rxdq_ctl2_bit[1]---M7_B_3_0_1_x_RdacSum0Voutcm
7504,M7,DATA,B,3,0,1,x,RdacSum180Voutcm,ddrd_n0_rxdq_ctl2_bit[1],M7_B_3_0_1_x_RdacSum180Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7504,&---M7---DATA---B---3---0---1---x---RdacSum180Voutcm---ddrd_n0_rxdq_ctl2_bit[1]---M7_B_3_0_1_x_RdacSum180Voutcm
7505,M7,DATA,B,3,0,1,x,RdacSum270Voutcm,ddrd_n0_rxdq_ctl2_bit[1],M7_B_3_0_1_x_RdacSum270Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7505,&---M7---DATA---B---3---0---1---x---RdacSum270Voutcm---ddrd_n0_rxdq_ctl2_bit[1]---M7_B_3_0_1_x_RdacSum270Voutcm
7506,M7,DATA,B,3,0,1,x,RdacSum90Voutcm,ddrd_n0_rxdq_ctl2_bit[1],M7_B_3_0_1_x_RdacSum90Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7506,&---M7---DATA---B---3---0---1---x---RdacSum90Voutcm---ddrd_n0_rxdq_ctl2_bit[1]---M7_B_3_0_1_x_RdacSum90Voutcm
7507,M7,DATA,B,3,0,1,x,vref_ctl,ddrd_n0_rxdq_ctl2_bit[1],M7_B_3_0_1_x_VrefCtl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7507,&---M7---DATA---B---3---0---1---x---vref_ctl---ddrd_n0_rxdq_ctl2_bit[1]---M7_B_3_0_1_x_VrefCtl
7508,M7,DATA,B,3,0,1,x,Sum0OffsetTune,ddrd_n0_rxdq_ctl2_bit[1],M7_B_3_0_1_x_Sum0OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7508,&---M7---DATA---B---3---0---1---x---Sum0OffsetTune---ddrd_n0_rxdq_ctl2_bit[1]---M7_B_3_0_1_x_Sum0OffsetTune
7509,M7,DATA,B,3,0,1,x,Sum180OffsetTune,ddrd_n0_rxdq_ctl2_bit[1],M7_B_3_0_1_x_Sum180OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7509,&---M7---DATA---B---3---0---1---x---Sum180OffsetTune---ddrd_n0_rxdq_ctl2_bit[1]---M7_B_3_0_1_x_Sum180OffsetTune
7510,M7,DATA,B,3,0,1,x,Sum270OffsetTune,ddrd_n0_rxdq_ctl2_bit[1],M7_B_3_0_1_x_Sum270OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7510,&---M7---DATA---B---3---0---1---x---Sum270OffsetTune---ddrd_n0_rxdq_ctl2_bit[1]---M7_B_3_0_1_x_Sum270OffsetTune
7511,M7,DATA,B,3,0,1,x,Sum90OffsetTune,ddrd_n0_rxdq_ctl2_bit[1],M7_B_3_0_1_x_Sum90OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7511,&---M7---DATA---B---3---0---1---x---Sum90OffsetTune---ddrd_n0_rxdq_ctl2_bit[1]---M7_B_3_0_1_x_Sum90OffsetTune
7512,M7,DATA,B,3,0,2,x,Sum_rshunt,ddrd_n0_rxdq_ctl2_bit[2],M7_B_3_0_2_x_SumRshunt,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7512,&---M7---DATA---B---3---0---2---x---Sum_rshunt---ddrd_n0_rxdq_ctl2_bit[2]---M7_B_3_0_2_x_SumRshunt
7513,M7,DATA,B,3,0,2,x,Rdac_preampVoutcm,ddrd_n0_rxdq_ctl2_bit[2],M7_B_3_0_2_x_RdacPreampVoutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7513,&---M7---DATA---B---3---0---2---x---Rdac_preampVoutcm---ddrd_n0_rxdq_ctl2_bit[2]---M7_B_3_0_2_x_RdacPreampVoutcm
7514,M7,DATA,B,3,0,2,x,preamp_rshunt,ddrd_n0_rxdq_ctl2_bit[2],M7_B_3_0_2_x_PreampRshunt,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7514,&---M7---DATA---B---3---0---2---x---preamp_rshunt---ddrd_n0_rxdq_ctl2_bit[2]---M7_B_3_0_2_x_PreampRshunt
7515,M7,DATA,B,3,0,2,x,RdacSum0Voutcm,ddrd_n0_rxdq_ctl2_bit[2],M7_B_3_0_2_x_RdacSum0Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7515,&---M7---DATA---B---3---0---2---x---RdacSum0Voutcm---ddrd_n0_rxdq_ctl2_bit[2]---M7_B_3_0_2_x_RdacSum0Voutcm
7516,M7,DATA,B,3,0,2,x,RdacSum180Voutcm,ddrd_n0_rxdq_ctl2_bit[2],M7_B_3_0_2_x_RdacSum180Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7516,&---M7---DATA---B---3---0---2---x---RdacSum180Voutcm---ddrd_n0_rxdq_ctl2_bit[2]---M7_B_3_0_2_x_RdacSum180Voutcm
7517,M7,DATA,B,3,0,2,x,RdacSum270Voutcm,ddrd_n0_rxdq_ctl2_bit[2],M7_B_3_0_2_x_RdacSum270Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7517,&---M7---DATA---B---3---0---2---x---RdacSum270Voutcm---ddrd_n0_rxdq_ctl2_bit[2]---M7_B_3_0_2_x_RdacSum270Voutcm
7518,M7,DATA,B,3,0,2,x,RdacSum90Voutcm,ddrd_n0_rxdq_ctl2_bit[2],M7_B_3_0_2_x_RdacSum90Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7518,&---M7---DATA---B---3---0---2---x---RdacSum90Voutcm---ddrd_n0_rxdq_ctl2_bit[2]---M7_B_3_0_2_x_RdacSum90Voutcm
7519,M7,DATA,B,3,0,2,x,vref_ctl,ddrd_n0_rxdq_ctl2_bit[2],M7_B_3_0_2_x_VrefCtl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7519,&---M7---DATA---B---3---0---2---x---vref_ctl---ddrd_n0_rxdq_ctl2_bit[2]---M7_B_3_0_2_x_VrefCtl
7520,M7,DATA,B,3,0,2,x,Sum0OffsetTune,ddrd_n0_rxdq_ctl2_bit[2],M7_B_3_0_2_x_Sum0OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7520,&---M7---DATA---B---3---0---2---x---Sum0OffsetTune---ddrd_n0_rxdq_ctl2_bit[2]---M7_B_3_0_2_x_Sum0OffsetTune
7521,M7,DATA,B,3,0,2,x,Sum180OffsetTune,ddrd_n0_rxdq_ctl2_bit[2],M7_B_3_0_2_x_Sum180OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7521,&---M7---DATA---B---3---0---2---x---Sum180OffsetTune---ddrd_n0_rxdq_ctl2_bit[2]---M7_B_3_0_2_x_Sum180OffsetTune
7522,M7,DATA,B,3,0,2,x,Sum270OffsetTune,ddrd_n0_rxdq_ctl2_bit[2],M7_B_3_0_2_x_Sum270OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7522,&---M7---DATA---B---3---0---2---x---Sum270OffsetTune---ddrd_n0_rxdq_ctl2_bit[2]---M7_B_3_0_2_x_Sum270OffsetTune
7523,M7,DATA,B,3,0,2,x,Sum90OffsetTune,ddrd_n0_rxdq_ctl2_bit[2],M7_B_3_0_2_x_Sum90OffsetTune,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7523,&---M7---DATA---B---3---0---2---x---Sum90OffsetTune---ddrd_n0_rxdq_ctl2_bit[2]---M7_B_3_0_2_x_Sum90OffsetTune
7524,M7,DATA,B,3,0,3,x,Sum_rshunt,ddrd_n0_rxdq_ctl2_bit[3],M7_B_3_0_3_x_SumRshunt,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7524,&---M7---DATA---B---3---0---3---x---Sum_rshunt---ddrd_n0_rxdq_ctl2_bit[3]---M7_B_3_0_3_x_SumRshunt
7525,M7,DATA,B,3,0,3,x,Rdac_preampVoutcm,ddrd_n0_rxdq_ctl2_bit[3],M7_B_3_0_3_x_RdacPreampVoutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7525,&---M7---DATA---B---3---0---3---x---Rdac_preampVoutcm---ddrd_n0_rxdq_ctl2_bit[3]---M7_B_3_0_3_x_RdacPreampVoutcm
7526,M7,DATA,B,3,0,3,x,preamp_rshunt,ddrd_n0_rxdq_ctl2_bit[3],M7_B_3_0_3_x_PreampRshunt,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7526,&---M7---DATA---B---3---0---3---x---preamp_rshunt---ddrd_n0_rxdq_ctl2_bit[3]---M7_B_3_0_3_x_PreampRshunt
7527,M7,DATA,B,3,0,3,x,RdacSum0Voutcm,ddrd_n0_rxdq_ctl2_bit[3],M7_B_3_0_3_x_RdacSum0Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7527,&---M7---DATA---B---3---0---3---x---RdacSum0Voutcm---ddrd_n0_rxdq_ctl2_bit[3]---M7_B_3_0_3_x_RdacSum0Voutcm
7528,M7,DATA,B,3,0,3,x,RdacSum180Voutcm,ddrd_n0_rxdq_ctl2_bit[3],M7_B_3_0_3_x_RdacSum180Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7528,&---M7---DATA---B---3---0---3---x---RdacSum180Voutcm---ddrd_n0_rxdq_ctl2_bit[3]---M7_B_3_0_3_x_RdacSum180Voutcm
7529,M7,DATA,B,3,0,3,x,RdacSum270Voutcm,ddrd_n0_rxdq_ctl2_bit[3],M7_B_3_0_3_x_RdacSum270Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7529,&---M7---DATA---B---3---0---3---x---RdacSum270Voutcm---ddrd_n0_rxdq_ctl2_bit[3]---M7_B_3_0_3_x_RdacSum270Voutcm
7530,M7,DATA,B,3,0,3,x,RdacSum90Voutcm,ddrd_n0_rxdq_ctl2_bit[3],M7_B_3_0_3_x_RdacSum90Voutcm,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQCODE_DATA_7530,&---M7---DATA---B---3---0---3---x---RdacSum90Voutcm---ddrd_n0_rxdq_ctl2_bit[3]---M7_B_3_0_3_x_RdacSum90Voutcm
